shipment_id,order_id,shipment_date,carrier,shipping_method,shipment_status,estimated_delivery,actual_delivery,delivery_delay_days,is_significantly_delayed
cccd6bf6-0487-4d83-9040-38c390092506,81403483-93b2-48d4-b111-a1bd878ca6ad,2/20/2023,Purolator,Express,Delivered,2/20/2025,4/15/2025,54,1
eb3aa2b8-2bde-4c99-ae0a-a1ddbc9b9415,c3959b92-4605-4af7-bdce-793671c32745,7/18/2023,OnTrac,Express,Hold at Location,5/15/2024,4/12/2025,332,1
75536a07-344e-440a-b2af-7960f6991cce,d52e1228-ef70-49eb-9377-e1e0d33c4d00,10/5/2023,Saia,Express,Out for Delivery,6/21/2024,6/5/2024,0,0
f7135367-6071-4235-9356-febe64fc03e0,01c3a964-2d71-480b-8cea-7a98b079e85a,6/26/2022,FedEx,Standard,Cancelled,10/8/2024,9/16/2024,0,0
df5d849a-469a-410f-be12-b5975bf22577,29830373-c24f-4067-9274-4411b245e04f,7/17/2022,Schneider National,Standard,Returned,5/8/2024,12/7/2024,213,1
0496bc3d-5d62-46e2-8891-cb320d2da22d,dc88f593-3871-4a46-93b6-debabb53f764,5/17/2022,R+L Carriers,2-day,Cancelled,2/23/2025,7/3/2024,0,0
72134eb3-89ef-4807-a54e-4b28b464d059,5f5662ea-746a-4719-bb24-e972ec2ead97,1/25/2022,OnTrac,Express,Returned,11/13/2024,9/24/2024,0,0
9057c36c-2685-43aa-b81f-c860207b483b,b38f971e-00f7-49b9-a65e-868e3d6dba37,9/18/2022,DHL,Standard,In Transit,10/8/2024,7/20/2024,0,0
a2517539-6512-48bc-967b-da0c4b0c8635,78f13a39-77f9-4d31-92dd-3686581e62da,9/11/2022,ABF Freight,2-day,Failed Delivery,7/30/2024,7/4/2024,0,0
b66fc174-44fa-4f45-871e-82297d0a1177,e2c4bbf9-197d-4665-8df4-e57c949b7865,10/25/2023,Blue Dart,Express,Pending,9/16/2024,5/23/2024,0,0
605ada0a-9287-4dc7-9a3f-18e1c08746b1,db263daf-ed03-4632-bdff-b5ed87dbe820,9/8/2024,YRC Freight,Standard,Processing,11/24/2024,12/23/2024,29,1
7af13159-7f83-4d6e-916c-5dadd9cf06f9,31195aa8-3fb4-4ec4-b62d-cda591039551,10/9/2024,ArcBest,Express,Shipped,9/13/2024,10/29/2024,46,1
dd9da89d-7405-4644-94e4-40fcf0d093c2,9ba19d87-033b-462b-aeef-2fddde76caaf,5/13/2022,Purolator,Standard,Awaiting Pickup,9/25/2024,7/24/2024,0,0
4cd83bf9-93db-43a1-b730-8ddeecc6498f,3b3c8f19-a4f7-44e2-88d6-f3191221e41a,3/3/2025,XPO Logistics,Standard,Delayed,7/14/2024,6/17/2024,0,0
9a704882-aa6b-4dce-a1b1-5aa3bed2bdb2,0141d16d-bb9d-4f5e-9a71-a11e3844e648,11/22/2022,Saia,2-day,Delivered,4/15/2025,1/19/2025,0,0
df5b20d6-11f6-4460-99d6-8ccb85055565,05134a7d-4849-4a43-ad1c-9d67200db90c,9/12/2022,USPS,Express,Hold at Location,1/11/2025,3/16/2025,64,1
aa2277d9-062e-4259-affd-43b2543b739f,df69d1e9-b904-43ab-9e46-8be7da7510fa,1/7/2023,Schneider National,2-day,Out for Delivery,4/2/2025,3/17/2025,0,0
471f29ce-d4d7-471b-8ac2-583dc57a015f,6b9ad98f-3544-4c87-a265-4dde5e94bf32,8/24/2022,UPS,2-day,Delivered,8/2/2024,3/14/2025,224,1
69355aa0-2b79-40bd-8e04-40a42a9b71bb,ef2d30af-706a-4138-9ce0-b79b5896f40e,3/14/2023,TForce Freight,Standard,Out for Delivery,12/8/2024,3/4/2025,86,1
6ca2d6a0-9f85-4f23-924b-5aa91d4bb431,09e36b4c-faf0-4ddb-a067-8f594913c81e,9/21/2023,SEKO Logistics,Express,Pending,1/6/2025,10/18/2024,0,0
de3e9e56-1c5c-43a2-ba96-458ddc115291,ba2d941b-3b2a-4586-afae-fd100d795e20,12/5/2024,FedEx,2-day,Processing,12/15/2024,2/2/2025,49,1
662e97ba-1488-490e-8707-b2d8cb1e4918,bdcb4f21-2a0a-435e-bd91-b5216b1d373d,11/14/2023,Amazon Logistics,Standard,Returned,10/9/2024,5/18/2024,0,0
46b6fff0-1eb0-48e5-b505-848e5489fbba,f1d1f502-15cb-4232-a1fc-5420b6aca955,11/12/2022,Old Dominion Freight Line,Standard,Delayed,2/24/2025,4/26/2024,0,0
eaf5833e-78b1-47c7-bdba-8d39cea3446a,3ebebf9b-7daf-4b54-b26a-ee1674f7a8c4,6/10/2022,Estes Express Lines,Standard,In Transit,2/8/2025,7/5/2024,0,0
de8853d0-cd5e-497c-88d6-f259306dd5d3,b2471e8b-e395-4b67-bc84-8366cdfdb929,10/18/2022,Lasership,Standard,Hold at Location,10/1/2024,1/25/2025,116,1
1d93e164-85e1-4fbb-89c1-3cd375ccecdc,12312e6c-980a-4694-8106-b1a96b2f5af8,3/31/2023,Schneider National,Express,Failed Delivery,4/12/2025,3/22/2025,0,0
6ef06a18-14c1-4e5d-b58b-4b78d8afd808,734ab6e4-3ae9-4b05-9b4a-30988d9662da,3/13/2025,Purolator,Express,Shipped,5/13/2024,6/27/2024,45,1
7b3b2d7e-c8cc-4c72-932d-3167e34e3a63,fc29fb3a-5670-4ef9-b1fa-c46f47e773eb,7/28/2023,DHL,Standard,Awaiting Pickup,12/4/2024,10/20/2024,0,0
a3f4c6b9-a185-476f-91c1-6b180bd30dd6,8b2c6bb8-a57e-44fe-b3bd-3f23d1414fcb,12/12/2022,Estes Express Lines,Express,Cancelled,3/28/2025,3/17/2025,0,0
e081d298-da34-466b-9a89-3914727dac34,e84df0ec-c329-4172-89c5-398f1f54c290,2/22/2023,SEKO Logistics,Standard,Delivered,2/22/2025,7/27/2024,0,0
0f6f6adf-0b14-4832-ae59-68dc358c8f3c,24ccd4a6-f46e-4ae0-9b6b-ae98c79eed11,4/11/2025,OnTrac,Express,Out for Delivery,3/10/2025,10/22/2024,0,0
dc369a55-0f62-47b0-9b52-96ce7968380c,88c7ee1d-95e3-4ddb-9143-8a49ab9c2403,2/16/2025,Lasership,Express,Pending,8/28/2024,11/19/2024,83,1
51febc81-3aa5-4d14-8157-2c2b5b583a40,531cd148-fa2f-4e08-829d-4bcbecb41c26,12/29/2022,TForce Freight,Standard,Processing,9/12/2024,9/26/2024,14,1
5d06ebcb-b46a-4d73-88a9-cdcd3f5a4bac,db99bd16-3e21-43e2-8497-275a50aa53af,4/12/2022,ABF Freight,2-day,Returned,9/19/2024,11/24/2024,66,1
e1cec837-b314-4d45-8151-607a355cfdc6,59cc9be3-7601-46c5-b836-2b90cbc47a48,4/26/2024,Blue Dart,Express,Delayed,12/20/2024,3/8/2025,78,1
754ceb39-6c04-43ce-be7a-671f3f01c819,5a407fb6-5dec-4bf0-9881-8f9d71a975f8,12/27/2024,ArcBest,2-day,In Transit,10/6/2024,9/25/2024,0,0
8b6c58e1-cdee-4f9e-8343-6a94533ef420,095d18a6-66e8-4af5-94f0-209305c13372,10/18/2024,UPS,Standard,Hold at Location,8/12/2024,2/3/2025,175,1
96034716-4d0e-42c9-a0ad-1892c00b5468,9d9cdfe7-7204-498a-b064-a664073d3b15,5/12/2022,Saia,Express,Failed Delivery,8/2/2024,7/12/2024,0,0
7058fc8f-3fe3-444a-aa66-deb6133c75fc,36998fe8-51f2-4165-9f6e-106f57e79c32,2/25/2023,FedEx,Express,Shipped,4/17/2025,7/21/2024,0,0
208dc848-de10-44b8-8982-566475a4e879,246e302a-e3ad-4136-b9d5-8c16580cd7b6,5/22/2024,YRC Freight,Standard,Awaiting Pickup,12/5/2024,9/17/2024,0,0
3e460322-cdc0-46cf-83bc-b52e7255f39e,a04c7144-9c6a-4618-aaf3-ae57dfbcaca3,8/25/2024,XPO Logistics,Standard,Cancelled,4/11/2025,12/14/2024,0,0
be1ca864-b3ab-4a24-8e01-0c65850ad28f,5251f5d3-4983-4a98-a400-710547fb18a0,6/21/2023,Amazon Logistics,Express,Cancelled,6/13/2024,5/10/2024,0,0
f9f6fa9b-32c8-4142-aa0e-f645be253d4f,e7bfdae7-eacd-4ca8-8a75-33d77ebc4016,3/28/2025,Old Dominion Freight Line,2-day,Failed Delivery,6/29/2024,10/30/2024,123,1
5435e3f7-e471-49ef-bcec-960500ba8f54,f77c3744-a264-411b-a1d8-3a7a7294c520,3/22/2024,R+L Carriers,Standard,Out for Delivery,10/11/2024,8/11/2024,0,0
517755e9-7e2f-42ea-9e73-fb04d8f55675,b9d08ef6-b958-45ec-8d83-e965fa90cdea,3/4/2023,R+L Carriers,Standard,In Transit,2/26/2025,11/22/2024,0,0
521ffd19-6520-4f3a-aa01-7ac3a9d79cfa,8cf0ec17-e294-4cda-a633-314cdad53e31,3/8/2023,OnTrac,Express,Processing,10/14/2024,9/3/2024,0,0
8a2ac122-de12-4df8-90c6-537c9323820b,365161b5-4200-4a7d-8926-59c2b19ee630,9/18/2024,DHL,Express,Delayed,3/19/2025,8/14/2024,0,0
c88dc9ca-119e-40e5-88fc-b1733b0b6c73,ec05342f-d0f7-4870-8659-a427c419dff0,10/10/2023,ABF Freight,Express,Hold at Location,9/11/2024,12/6/2024,86,1
d351c3e7-f017-4aba-9418-7a538fe98e36,4c3eff2a-8e90-402d-8752-8dd82ad296b0,4/9/2023,Blue Dart,2-day,Returned,9/6/2024,8/24/2024,0,0
3df5ed7a-ddc9-4dc9-a3b2-a7acfae4dba0,eef03a38-b855-40ce-ae87-3dcd5930cf13,4/21/2022,YRC Freight,2-day,Delivered,2/21/2025,7/12/2024,0,0
4f9a54eb-64bd-4479-897c-8fdf054237e4,1867b1d7-bb84-4ed1-a1e7-90a636b51d1a,2/3/2023,ArcBest,2-day,Shipped,4/4/2025,10/28/2024,0,0
008de51b-d3ff-4889-b2ae-1897f2d7f13d,86a31176-0ae0-406a-b360-699cea6ac1b8,10/26/2023,Purolator,Standard,Awaiting Pickup,9/23/2024,10/14/2024,21,1
c208b485-9194-4098-abb7-5fdd7ec6884d,09648226-d1ea-4a57-a9f5-314410f93819,3/6/2023,XPO Logistics,Express,Delivered,7/8/2024,3/4/2025,239,1
81af68d7-da1c-4dfc-841c-d47d440151f9,e8d07819-d56a-4602-a7b1-8f04d99df537,10/26/2022,Saia,Standard,Cancelled,11/23/2024,2/3/2025,72,1
862c82e9-48bf-43e4-a5db-b2f7b4cbbf8a,e5e5e1e3-9681-4b8f-808d-64718e5e0a81,2/28/2025,USPS,Standard,Processing,9/14/2024,10/7/2024,23,1
3139bde5-6ebd-400c-83fb-0c39c0162d5e,1370ee63-2610-47b2-8282-2c5aaaf446f8,2/14/2025,Schneider National,Standard,Failed Delivery,12/8/2024,12/3/2024,0,0
0a441215-236b-4b2f-867e-01e3de4aec55,39358223-561e-4b51-97ea-a54019ab6daf,2/5/2022,UPS,Standard,Returned,6/12/2024,2/13/2025,246,1
2af5d09e-87c3-4956-8826-a576b162e4ea,64d30b2f-bdb7-43ff-8e5e-b7c9caa085df,10/26/2022,TForce Freight,Express,Pending,12/5/2024,10/12/2024,0,0
334cff93-f1a4-4bb9-8ab5-5d6351558c39,8af751a3-4b5a-402b-a8c6-b6a7badcacc1,12/10/2022,SEKO Logistics,2-day,Shipped,7/31/2024,1/6/2025,159,1
042e0776-a366-4054-90f2-88bdea696b08,d525e8a1-9b7f-49c4-8660-1218a361f370,1/4/2025,FedEx,2-day,Awaiting Pickup,8/8/2024,2/13/2025,189,1
e575336b-83cf-4913-97ca-52dc3798ba87,24eab5f9-c7c3-4495-817d-4df0eed32f75,3/26/2023,Amazon Logistics,2-day,In Transit,8/28/2024,12/1/2024,95,1
3592dbd8-6083-4274-bed6-244897c7f0ef,1d07ef34-f2f5-421e-bd8a-8e524da63318,8/19/2024,Old Dominion Freight Line,2-day,Out for Delivery,2/9/2025,6/4/2024,0,0
2e439f23-b491-436c-8d40-1e72b220bad6,c0ba269b-eb6a-4e2e-9cda-8233222c77ae,1/27/2024,Estes Express Lines,Standard,Delayed,4/4/2025,1/9/2025,0,0
8957c2e1-630b-46ad-a814-050aad660022,9fc43ea0-4bf6-49ad-88db-a39880dff097,4/29/2022,Lasership,2-day,Hold at Location,12/5/2024,3/31/2025,116,1
4a0bc20c-7da2-4642-bfd0-2b5d515ed281,8c4f98de-ad98-4b6b-a3bb-c801a4635bcd,12/6/2023,UPS,Standard,Hold at Location,4/3/2025,10/13/2024,0,0
d7fc863c-2269-4983-b2ee-e4ce09a5ae71,1dd47420-7577-42ce-b717-4ba0e38fa9ed,4/22/2025,Old Dominion Freight Line,Standard,Returned,6/21/2024,12/17/2024,179,1
8ee4433c-7a8c-40ef-87d6-f6fa9ee737c9,712ae1c3-717a-4fb9-9293-32b1465c0fb9,5/28/2024,R+L Carriers,Standard,Awaiting Pickup,11/17/2024,5/3/2024,0,0
b55f1679-85a9-43f6-a342-12d9f59ac5c0,ee289a6d-1e02-4cad-9094-49ef9a086272,4/15/2024,DHL,Express,Delivered,4/16/2025,1/6/2025,0,0
369f58ec-6496-4f76-82e1-0cadf0b7b054,c23e7e06-92d1-409a-9f19-c41a8ad1d6cb,11/6/2024,ArcBest,2-day,In Transit,1/16/2025,11/22/2024,0,0
c34e29be-ad81-4911-9888-2fcfe4b935c8,1b5b06a9-c63b-44a8-92bd-8d5c5992d050,8/18/2022,Saia,Standard,Cancelled,5/9/2024,3/31/2025,326,1
c003d871-e22b-44fb-8777-22dc161c2f58,e810d0b1-da25-4bb0-baff-688f095e0c7e,1/17/2022,ABF Freight,2-day,Failed Delivery,5/9/2024,11/7/2024,182,1
8b3cfe30-44ec-43e6-a6c8-b932aab42947,715960b3-a291-4c45-a0bb-8e92e4e996ca,2/4/2022,Estes Express Lines,Standard,Out for Delivery,6/28/2024,11/23/2024,148,1
f8217884-12c9-4d1b-9239-5549bc634141,1f345c76-05f9-4a08-b3db-55004b650b3c,11/23/2024,XPO Logistics,Express,Pending,11/2/2024,6/5/2024,0,0
07394a78-d4c3-4828-9a25-6ac66f25e88c,5535eeec-3d17-458d-8872-9c2542ce2057,5/20/2022,USPS,Standard,Shipped,9/28/2024,2/14/2025,139,1
f7adc94d-691e-4327-8cb3-2d9d20260663,2666a031-70d4-455e-98ea-27d45002771b,11/5/2024,Schneider National,Standard,Delayed,7/27/2024,6/23/2024,0,0
3b47951f-499e-4bda-9bf7-010b1f3aa01a,c6583bec-53f4-423a-8a68-d3fd6ec964f5,2/26/2024,USPS,2-day,Pending,9/9/2024,2/11/2025,155,1
4c63f1a3-6ac1-4398-aa9a-82b096e5c35d,d0e8a3b3-3bab-420e-b925-e6e2edd116d8,6/3/2023,YRC Freight,2-day,Processing,11/5/2024,2/8/2025,95,1
8cb5b765-223d-407d-8213-326bd288804f,60687215-25d0-48b6-b937-ce4fe163c0c2,7/21/2024,SEKO Logistics,Standard,Cancelled,2/10/2025,7/5/2024,0,0
25344020-68fa-434d-aa15-5904fc045c05,ef641066-b7e0-4c7e-80a9-bf18e9f1ea13,11/22/2024,Purolator,Standard,Delivered,12/3/2024,3/23/2025,110,1
46fe18ff-389b-4e57-9b1c-218d9e3b9fef,ec6bde5e-42bf-427e-9a27-76a91998601c,7/26/2024,OnTrac,Express,Out for Delivery,9/11/2024,6/14/2024,0,0
2c0ce544-eb2a-4a1a-ba66-72ea6363f3ab,6e9d7232-a31c-4f8b-a8bc-e67a404947ae,11/14/2022,TForce Freight,2-day,Pending,5/2/2024,8/5/2024,95,1
5f130228-1fbc-4915-9899-bb96e63a6c22,c20044ff-b60d-421b-b933-339424e2e4b6,4/28/2023,FedEx,Express,Processing,3/6/2025,10/23/2024,0,0
23708cf3-8806-45f8-8130-1ec1adcd9a7a,5ee3362a-f5a6-48bc-b22a-abd630d12acf,6/19/2024,Blue Dart,Express,Returned,2/16/2025,8/5/2024,0,0
5fbc9060-1c26-4d1e-a4ab-354eb4ba0cdc,45f7f074-3602-4742-9611-a4186c87b8a8,6/12/2023,Amazon Logistics,2-day,Delayed,4/2/2025,8/25/2024,0,0
87b3746f-ee3b-4c7a-83c8-4caab09b853e,00745775-9587-41a7-9edc-54002b2eef3f,8/20/2024,Lasership,Standard,In Transit,3/17/2025,12/14/2024,0,0
ef1fe6f4-17da-4406-8f89-e4546a42c185,828b3190-c176-4de9-be47-9e9ff044402f,5/14/2023,Blue Dart,Standard,Hold at Location,4/3/2025,6/2/2024,0,0
0c1d8d86-477a-4724-941e-570266292c7c,1617586c-65b1-4eaa-8a5c-1289aab3afbb,10/29/2024,OnTrac,2-day,Failed Delivery,11/23/2024,6/6/2024,0,0
b409f56a-4bd3-4839-ab80-6ddc85161900,c94d70db-b7ac-4cfe-8b51-70fcef7fb3e7,10/26/2023,UPS,Standard,Shipped,11/23/2024,6/11/2024,0,0
be60f3a1-fef6-42bc-9df8-dbcf7f5586f7,8fce676c-09de-4ea9-9917-839c0efef6e0,8/3/2023,USPS,Express,Awaiting Pickup,10/28/2024,11/10/2024,13,1
434c5c92-13df-4533-8f2e-f6f6b9d35e61,7aec5ae8-346a-44b7-a136-5174d886d24c,12/6/2023,R+L Carriers,Standard,Processing,9/26/2024,2/23/2025,150,1
8de6d0df-c1e8-4594-ab9d-2c21eb4dc5fe,4d4386ee-a9ab-4c46-8081-bf4937bc5ccf,12/15/2022,XPO Logistics,2-day,Returned,9/13/2024,2/20/2025,160,1
625b0bde-982f-4006-a0c3-37e8707aaca8,922435c8-7a80-4743-9982-98787e90a2d9,9/1/2022,TForce Freight,Standard,Delayed,12/8/2024,4/13/2025,126,1
362ea05a-e615-41d4-89e1-2a48e890f5f5,18f96d51-e0e3-4867-b5a6-213964c2d483,1/10/2024,Old Dominion Freight Line,Express,In Transit,2/13/2025,4/29/2024,0,0
2063c14d-511b-46e4-9ff3-839decb4911a,a6168ddd-ff54-4128-a246-389e4e33aeb5,1/8/2023,ABF Freight,Standard,Hold at Location,7/15/2024,11/8/2024,116,1
68d53ea2-857d-4605-9a19-016c9b5ff92d,548ec96b-4df8-4f69-a4b4-a3846263f298,4/16/2023,ArcBest,2-day,Failed Delivery,12/24/2024,9/16/2024,0,0
3226bc8f-83ef-4c39-9e0d-1707e15b65d2,05dfb136-bbfb-47fb-8b38-37ee29c55f21,1/25/2024,Estes Express Lines,Standard,Shipped,3/16/2025,4/9/2025,24,1
12b73849-65ca-47bd-a331-1cc9c4765c91,7b92197c-0edf-4fa5-99a3-343009c50060,11/2/2023,Amazon Logistics,2-day,Awaiting Pickup,7/3/2024,12/13/2024,163,1
ff5a55e9-d1ec-4850-a28a-741823679dc6,dacc5890-41d3-471a-9efb-436d7453819f,8/3/2023,Purolator,Standard,Cancelled,12/14/2024,10/5/2024,0,0
88a81e8d-189c-4caf-9169-9a855f3caa9d,04e4a8a4-4b71-41d8-8c6d-e7341030e9de,12/2/2023,Lasership,2-day,Delivered,8/23/2024,2/17/2025,178,1
6cdfd62b-0b10-4def-ac6e-1e8363582248,f5662d47-2ade-4cb5-ada4-bf29e53ca295,11/20/2023,FedEx,Express,Out for Delivery,5/30/2024,12/3/2024,187,1
b4927a39-9ca5-44c2-bfcd-89d6b3391625,8ed87dfe-d9d3-42e9-b41a-f9f7b485e4cf,6/25/2024,Schneider National,2-day,Pending,9/1/2024,8/30/2024,0,0
c050749f-c2f2-4fda-ae17-b83dd33385b7,9ada3fc7-b054-4399-b2b3-2fe14e932eef,6/15/2024,SEKO Logistics,Standard,Returned,9/6/2024,6/22/2024,0,0
5cde65d9-8695-44fd-ac25-3e9b6a4da4f8,dd62ef52-5566-415f-a228-77608ad4c95f,1/5/2024,DHL,2-day,Pending,11/14/2024,9/17/2024,0,0
25bce051-0238-456e-abaf-4d166dd16322,28336743-7782-416e-bd70-adf69704525a,3/13/2024,YRC Freight,Standard,Shipped,4/6/2025,4/25/2024,0,0
8043e14e-66d2-4398-bc13-66da41386aa8,fdb2ef3e-b65f-44a4-a26f-88c2381d6fa4,3/8/2025,Saia,2-day,Awaiting Pickup,1/27/2025,1/10/2025,0,0
2f02e26c-bc77-4753-9343-041daa8c82a3,4af24e8d-2a10-4757-a58a-cf051f40e566,9/13/2023,Blue Dart,Express,In Transit,1/23/2025,11/12/2024,0,0
cf6d86be-480b-4ade-960b-9146308c2295,e8a5cb7f-dace-41ae-a7d5-f3dc2848ad93,8/25/2022,Purolator,Standard,Out for Delivery,4/24/2024,4/1/2025,342,1
f307bd39-3ebd-404b-93ab-2a28f6c85f22,e29f3bce-d291-4f28-b4cd-7a6cd4bb22f2,12/1/2024,UPS,Express,Delayed,4/11/2025,11/20/2024,0,0
122147c2-1e35-4f4e-9f7f-76e011ee743d,a4c8e691-126d-4bc9-b3f9-e4dde88ef1b3,12/12/2023,FedEx,Standard,Hold at Location,9/4/2024,10/6/2024,32,1
e1cf3e74-6a0b-4631-a801-773e93b65ae8,2464e94c-8428-49ac-807b-b2230f91d15f,6/24/2022,R+L Carriers,Express,Delivered,2/4/2025,9/26/2024,0,0
ddd6b105-fa2c-4715-8732-d56ce3fa1ae3,fb631ae4-54ec-4ec8-86eb-3668b851b94c,3/22/2023,TForce Freight,2-day,Cancelled,6/5/2024,12/3/2024,181,1
b9bc123a-ae07-4aa7-9bd9-c5d73bcc3efd,81bb9375-a972-4950-a7aa-953df74b216d,7/24/2022,Amazon Logistics,Standard,Processing,8/1/2024,4/30/2024,0,0
22f664c6-cc1a-4421-9aa3-7b2aa8b116a3,aea37e75-5225-411e-863b-f4954fdc14a7,3/21/2022,Saia,Standard,Failed Delivery,10/7/2024,1/29/2025,114,1
b14fb635-57f6-4687-bd16-e6e7659a49c8,851b7081-d7a9-434d-a85b-dd4cfd04386b,2/28/2025,Old Dominion Freight Line,Standard,Delayed,7/30/2024,3/20/2025,233,1
0fda793b-fbc6-455d-a9d6-42a500a553ae,8c722b2b-d29d-4353-aa97-2dc5480e52d8,8/22/2022,Schneider National,Express,Cancelled,8/17/2024,6/18/2024,0,0
ac28cd23-c630-41eb-9911-d4030c8bfc8a,0e23f408-d90f-4127-b51a-738770031947,2/20/2025,ArcBest,2-day,Pending,1/8/2025,9/15/2024,0,0
4e6c7a6e-71aa-4a94-b672-5fcd83c07972,f9bfeef2-f88a-4a7e-91c0-c9bb15628f34,9/25/2023,Estes Express Lines,2-day,Failed Delivery,1/9/2025,8/5/2024,0,0
9489fdca-5b65-4c63-921a-ec041edcc2e7,e90aa34b-f0a2-4cf7-a01c-76a41dad7863,8/9/2024,XPO Logistics,Express,Awaiting Pickup,7/10/2024,8/13/2024,34,1
7cb2d097-3dcf-455e-8c8d-071f76ef2a8b,036e1d95-2668-4c0c-93b7-649a6e088501,9/14/2023,OnTrac,Standard,Delivered,8/2/2024,10/10/2024,69,1
8077d2ba-1c03-4244-bdd4-8b90d7d3d9ec,2f488b4e-cb80-4c19-a0d3-8da58ad9dfff,10/13/2024,Lasership,2-day,Processing,12/13/2024,11/10/2024,0,0
0d721215-997b-4ba7-9d0f-d190b0818873,95bf7ad1-e80b-45ab-9557-088435c07acf,1/28/2023,DHL,Standard,Out for Delivery,4/8/2025,1/29/2025,0,0
a8ce1330-90b1-4e77-bb47-b9471ccd8072,d7baf9bd-2343-4cef-92bf-85a88a8331cb,1/10/2024,ABF Freight,2-day,In Transit,11/8/2024,8/25/2024,0,0
f040239c-a6e9-435b-ae5a-67b59438a115,12c08ccf-654d-45cc-bbee-b6217435f895,4/18/2022,YRC Freight,Express,Hold at Location,2/19/2025,12/6/2024,0,0
476d1e41-2a70-49b9-9818-9af323b6ce45,411d7f22-9318-4e22-a8ac-0e921a5cf702,6/4/2023,SEKO Logistics,Express,Shipped,3/26/2025,2/20/2025,0,0
b634e86a-2a37-4d64-a20c-c7f2844a0a4b,f7475c4a-f885-4c16-ae66-b31c6afb94fd,12/25/2023,USPS,Standard,Returned,6/21/2024,12/28/2024,190,1
2de51f75-6607-4cc4-bd31-1390f07fa342,1ae86b28-26ef-4f53-a262-b9653b9dc176,1/29/2022,Purolator,Standard,Returned,6/23/2024,9/16/2024,85,1
f5bbf156-8b14-4e03-bd55-5da8e57d6b67,b2289bf6-f073-46af-b532-dab380287375,4/3/2024,UPS,2-day,Pending,12/20/2024,1/2/2025,13,1
c1012587-0b35-45f7-9c73-78ca7a128fad,bd3a48dc-0f0a-4f4e-801f-b12032779760,10/30/2022,FedEx,Express,Shipped,10/23/2024,7/10/2024,0,0
433928c4-1e22-4eeb-8301-05c034a33d8b,8a6f0b5f-edfd-4395-ad03-8ba3916baf8e,6/20/2024,R+L Carriers,2-day,Awaiting Pickup,1/13/2025,5/7/2024,0,0
112770ed-4542-4b59-8ec4-7d2a96c91fe7,cac407a5-176f-4833-b4b6-84ec202661fa,7/9/2024,TForce Freight,Standard,In Transit,11/17/2024,12/13/2024,26,1
45716f93-c9bc-48b3-82ab-03912a77be99,0aac0b8a-d14c-41f8-8cf3-442b966fa893,6/6/2023,Amazon Logistics,2-day,Out for Delivery,2/8/2025,4/17/2025,68,1
819bb4e1-da0f-43f5-acee-7f6d4cbd69c6,d0624951-c271-4844-acf4-aa80d4e7ddcd,10/22/2024,Saia,Standard,Delayed,5/12/2024,9/11/2024,122,1
075a4bc7-4d18-4fa1-b7e0-e363076d8d86,5794709b-e360-4d15-aae4-992a37f6d3f7,4/19/2023,Old Dominion Freight Line,2-day,Hold at Location,4/10/2025,2/20/2025,0,0
93700192-6559-4fa9-ba01-ed0e54ad7c9c,8203b918-3290-4739-b1e3-dd1bb1a0b369,4/16/2023,Schneider National,2-day,Delivered,1/28/2025,6/25/2024,0,0
bd23a0b8-f9b5-4ba7-bf53-172bea5024ff,478afa33-0927-41b0-8e13-26ebd7e9f668,9/19/2022,ArcBest,Express,Cancelled,11/28/2024,8/16/2024,0,0
592b5305-8ede-4beb-91dc-8a486b72b750,b1b85036-fd19-437c-bf69-140a6826dc87,6/30/2024,Estes Express Lines,Express,Processing,11/11/2024,3/5/2025,114,1
05b14c7f-405e-48c0-8c82-d4f95d91e17a,c9325d33-81b5-4b2a-93ba-a2495c886f99,8/20/2024,XPO Logistics,Standard,Failed Delivery,10/24/2024,8/1/2024,0,0
b998f976-7837-48b9-8e88-4e2a107d5f3c,858a128f-1d97-4b05-8f88-872c0d86359d,9/16/2024,OnTrac,Standard,Delivered,5/31/2024,5/9/2024,0,0
04e8a954-bfe7-4f5c-bc7c-41f4de4007e8,92ffe810-bba1-42f8-8984-ff1ac2d5da29,1/7/2025,Lasership,Express,Shipped,6/28/2024,5/28/2024,0,0
ab64b5e4-e3f9-42b0-b8ba-db854c3d82b7,80b96e84-91d9-4bc3-a0e6-d32f86502073,8/24/2022,DHL,Standard,Returned,11/24/2024,4/12/2025,139,1
e3e1182d-3ac5-463e-8d03-b24c8db13e02,76575f58-53e9-439f-95fd-c3314093d8e5,5/30/2023,ABF Freight,Standard,Delayed,1/12/2025,9/16/2024,0,0
7f02ef20-b7d0-4ae3-a514-3b214769f985,e3e3bb7c-45fe-4b16-a9b8-481f899b4ee0,10/17/2022,YRC Freight,Standard,Pending,9/3/2024,5/26/2024,0,0
5fda6e1c-4e79-400f-be24-3e7ede55dc76,d370bf46-cb60-4fde-ac68-79b8c442d9c5,4/20/2022,SEKO Logistics,Standard,Cancelled,5/10/2024,9/13/2024,126,1
bdfc3c6e-6eb7-4e98-a5d8-579963ddfe34,3d94dcd2-ad1f-48bf-8066-9f1fd32097a5,4/9/2023,USPS,2-day,Hold at Location,2/17/2025,8/12/2024,0,0
e9ff1033-e5ee-47f1-af66-b0405cf9e0b9,a73c13c5-ad58-4b36-9d2f-7a263b098d8c,2/5/2022,Blue Dart,Express,Failed Delivery,9/29/2024,12/7/2024,69,1
